Date,Title,Price,Shipping,Condition,Link,Location,Seller,Feedback,FBScore
2020-04-22 14:40:00,Nintendo Switch HAC-001(-01) Tablet Only - Not Working/For Repair,155.5,8.0,Parts Only,https://www.ebay.com/itm/Nintendo-Switch-HAC-001-01-Tablet-Only-Not-Working-For-Repair/303543302308?hash=item46ac9738a4:g:groAAOSwuJpemh9e,"['Santa Monica', 'California', 'United States']", alpkancakici,9.0,100.0
2020-04-22 12:05:00,Nintento Switch Console Only Not Working Unpatched (AS IS),186.5,4.46,Parts Only,https://www.ebay.com/itm/Nintento-Switch-Console-Only-Not-Working-Unpatched-AS-IS/264701045173?hash=item3da16969b5:g:HA4AAOSwuSxel1ck,"Newark, New Jersey, United States", rocklobster3,559.0,100.0
2020-04-22 11:49:00,"Nintendo Switch 32GB Console Broken as is, Comes with Broken JoyCons as Well",227.5,26.7,Parts Only,https://www.ebay.com/itm/Nintendo-Switch-32GB-Console-Broken-as-is-Comes-with-Broken-JoyCons-as-Well-/362971457363?_trksid=p2349526.m4383.l10137.c10&nordt=true&rt=nc&orig_cvip=true,"['Williamstown', 'New Jersey', 'United States']", chrisave31,1.0,100.0
2020-04-22 06:32:00,"Broken Nintendo Switch Console AS IS, includes JoyCons (Blue JoyCon also Broken)",135.0,20.0,Parts Only,https://www.ebay.com/itm/Broken-Nintendo-Switch-Console-AS-IS-includes-JoyCons-Blue-JoyCon-also-Broken/133392976338?hash=item1f0ed749d2:g:ZU0AAOSwhEdeoDpA,"Farmington, Michigan, United States", pescarule0,10.0,100.0
2020-04-21 23:03:00,Nintendo Switch 32GB Gaming Console Neon Joy-Cons NO DOCK AS IS BAD/DIM SCREEN ,139.95,0.0,Parts Only,https://www.ebay.com/itm/Nintendo-Switch-32GB-Gaming-Console-Neon-Joy-Cons-NO-DOCK-AS-IS-BAD-DIM-SCREEN-/174258357327?_trksid=p2349526.m4383.l10137.c10&nordt=true&rt=nc&orig_cvip=true,"['Kingman', 'Arizona', 'United States']", fortheloveofthegame,2859.0,100.0
2020-04-21 12:21:00,nintendo switch console (parts only),205.5,0.0,Parts Only,https://www.ebay.com/itm/nintendo-switch-console-parts-only/124156292242?hash=item1ce84aac92:g:W0oAAOSwWp9emK8J,"['Bronxville', 'New York', 'United States']", kati_poles,7.0,100.0
2020-04-20 17:25:00,Nintendo Switch 32GB Console & Gray Joycon's As Is Parts ,305.0,0.0,Parts Only,https://www.ebay.com/itm/Nintendo-Switch-32GB-Console-Gray-Joycons-As-Is-Parts-/193422210256?_trksid=p2349526.m4383.l10137.c10&nordt=true&rt=nc&orig_cvip=true,"['Fremont', 'Nebraska', 'United States']", thescratchingpost,734.0,100.0
2020-04-20 16:20:00,Nintendo Switch Console Only XAW942006 Wonâ€™t Load Please Read Description,239.99,0.0,Parts Only,https://www.ebay.com/itm/Nintendo-Switch-Console-Only-XAW942006-Won-t-Load-Please-Read-Description-/164163831009?_trksid=p2349526.m4383.l10137.c10&nordt=true&rt=nc&orig_cvip=true,"Heber City, Utah, United States", tech1shop,2053.0,99.4
2020-04-20 15:31:00,Nintendo Switch Lite - Turquoise- Damage Screen FOR PARTS OR REPAIR #13,104.95,0.0,Parts Only,https://www.ebay.com/itm/Nintendo-Switch-Lite-Turquoise-Damage-Screen-FOR-PARTS-OR-REPAIR-13/184261514865?hash=item2ae6d79671:g:ijwAAOSwMQJeniA1,"Holiday, Florida, United States", dealsrus52,267.0,99.1
2020-04-20 15:21:00,Nintendo Switch Lite - Turquoise- Joystick Issues FOR PARTS OR REPAIR #12,129.95,0.0,Parts Only,https://www.ebay.com/itm/Nintendo-Switch-Lite-Turquoise-Joystick-Issues-FOR-PARTS-OR-REPAIR-12/184261503723?hash=item2ae6d76aeb:g:lx0AAOSwe-Renh1k,"Holiday, Florida, United States", dealsrus52,267.0,99.1
