Date,Title,Price,Shipping,Condition,Link,Location,Seller,Feedback,FBScore
2020-04-25 22:10:00,Nintendo Switch 32GB Gray Console with Joycon Extra Controller and Overwatch,420.0,14.4,Pre-Owned,https://www.ebay.com/itm/Nintendo-Switch-32GB-Gray-Console-with-Joycon-Extra-Controller-and-Overwatch-/373025902595?_trksid=p2349526.m4383.l10137.c10&nordt=true&rt=nc&orig_cvip=true,"['Sequim', 'Washington', 'United States']", jamesession_1,10.0,100.0
2020-04-25 22:04:00,*Console banned* Nintendo Switch Gray Console w/ Neon Red and Neon Blue Joy-Con,380.0,11.3,Pre-Owned,https://www.ebay.com/itm/Console-banned-Nintendo-Switch-Gray-Console-w-Neon-Red-and-Neon-Blue-Joy-Con-/264704574364?_trksid=p2349526.m4383.l10137.c10&nordt=true&rt=nc&orig_cvip=true,"['Monrovia', 'California', 'United States']", xuzeliu,299.0,100.0
2020-04-25 21:57:00,Nintendo Switch 32GB Console with Gray Joyâ€‘Con ****IN HAND SHIPS ASAP****,440.0,12.25,Brand New,https://www.ebay.com/itm/Nintendo-Switch-32GB-Console-with-Gray-Joy-Con-IN-HAND-SHIPS-ASAP/153908459373?hash=item23d5a8b76d:g:30YAAOSwVrZeo5TU,"['Los Angeles', 'California', 'United States']", crisswiddit,0.0,100.0
2020-04-25 21:57:00,Nintendo Switch 32 GB Console Red/Blue Joy-Cons LATEST MODEL NEW FACTORY SEALED,454.99,26.7,Brand New,https://www.ebay.com/itm/Nintendo-Switch-32-GB-Console-Red-Blue-Joy-Cons-LATEST-MODEL-NEW-FACTORY-SEALED/233569464196?hash=item3661d32f84:g:GGgAAOSwJedeiqOU,"['Philadelphia', 'Pennsylvania', 'United States']", kpxb01,324.0,98.6
2020-04-25 21:56:00,Nintendo Switch 32GB Gray Console with Neon Red and Neon Blue Joy-Con,300.0,14.4,Open Box,https://www.ebay.com/itm/Nintendo-Switch-32GB-Gray-Console-with-Neon-Red-and-Neon-Blue-Joy-Con-/383519149306?_trksid=p2349526.m4383.l10137.c10&nordt=true&rt=nc&orig_cvip=true,"['Prescott Valley', 'Arizona', 'United States']", dalmitc59,0.0,100.0
2020-04-25 21:50:00,Nintendo Switch HAC-001(-01) 32GB Console with Gray Joyâ€‘Con,415.0,23.15,Pre-Owned,https://www.ebay.com/itm/Nintendo-Switch-HAC-001-01-32GB-Console-with-Gray-Joy-Con/283852416481?hash=item4216ec25e1:g:uc0AAOSwMuhem8tS,"['Cary', 'North Carolina', 'United States']", kennetwilliam_26,2.0,100.0
2020-04-25 21:29:00,Nintendo Switch 32GB Console with Gray Joyâ€‘Con Two Pro Controllers Case 7 Games,591.0,25.0,Pre-Owned,https://www.ebay.com/itm/Nintendo-Switch-32GB-Console-with-Gray-Joy-Con-Two-Pro-Controllers-Case-7-Games/293558661251?hash=item445975b083:g:6QAAAOSwb~Beo7l0,"['Arvada', 'Colorado', 'United States']", doughboitwa,273.0,100.0
2020-04-25 21:06:00,GRADE B Nintendo Switch System Console Tablet Only,275.0,0.0,Pre-Owned,https://www.ebay.com/itm/GRADE-B-Nintendo-Switch-System-Console-Tablet-Only/264711783964?hash=item3da20d461c:g:2QIAAOSw-FpeiV5H,"['Cedar Park', 'Texas', 'United States']", ghernandez811,349.0,100.0
2020-04-25 20:59:00,Nintendo Switch HAC-001(-01) 32GB Console with Gray Joyâ€‘Con (BRAND NEW IN HAND),428.63,19.86,Brand New,https://www.ebay.com/itm/Nintendo-Switch-HAC-001-01-32GB-Console-with-Gray-Joy-Con-BRAND-NEW-IN-HAND/283859062840?hash=item4217519038:g:uPIAAOSwcTZepLPa,"['Richmond Hill', 'Ontario', 'Canada']", dtmo777,49.0,100.0
2020-04-25 20:57:00,Nintendo Switch HAC-001 32GB Console with Gray Joyâ€‘Con,450.0,18.0,Pre-Owned,https://www.ebay.com/itm/Nintendo-Switch-HAC-001-32GB-Console-with-Gray-Joy-Con/184227130734?hash=item2ae4caed6e:g:~dEAAOSwj3NefNHu,"['Dublin', 'California', 'United States']", haroujouko,139.0,100.0
2020-04-25 20:37:00,Nintendo Switch 32GB Gray Console with Neon Red and Neon Blue Joy-Con,385.0,12.25,Pre-Owned,https://www.ebay.com/itm/Nintendo-Switch-32GB-Gray-Console-with-Neon-Red-and-Neon-Blue-Joy-Con-/313058204394?_trksid=p2349526.m4383.l10137.c10&nordt=true&rt=nc&orig_cvip=true,"['San Diego', 'California', 'United States']", wiswe-11,2.0,100.0
2020-04-25 20:31:00,Nintendo Switch Console Gray Grey Joycon + Animal Crossing Game Lot Bundle,509.99,0.0,Refurbished,https://www.ebay.com/itm/Nintendo-Switch-Console-Gray-Grey-Joycon-Animal-Crossing-Game-Lot-Bundle/202975588361?hash=item2f4249b009:g:mxQAAOSwIOdengxr,"['Philadelphia', 'Pennsylvania', 'United States']", overlysuaveitguy,397.0,100.0
2020-04-25 20:18:00,Nintendo Switch 32GB Console with Gray Joyâ€‘Con Brand New IN HAND FAST SHIP,455.0,20.8,Brand New,https://www.ebay.com/itm/Nintendo-Switch-32GB-Console-with-Gray-Joy-Con-Brand-New-IN-HAND-FAST-SHIP/184262885173?hash=item2ae6ec7f35:g:XssAAOSw~t5en6rc,"['Houston', 'Texas', 'United States']", spacecitykix713,62.0,100.0
2020-04-25 20:06:00,NEW Nintendo Switch 32GB Console with Gray Joyâ€‘Con v2 Latest Version,460.0,0.0,Brand New,https://www.ebay.com/itm/NEW-Nintendo-Switch-32GB-Console-with-Gray-Joy-Con-v2-Latest-Version/153909462248?hash=item23d5b804e8:g:XYcAAOSwXbZepPdK,"['Chicago', 'Illinois', 'United States']", flyfootwear,37.0,97.4
2020-04-25 20:01:00,***Brand New Nintendo Switch 32GB V2 Console with Gray Joy-Con In Hand***,460.0,23.85,Brand New,https://www.ebay.com/itm/Brand-New-Nintendo-Switch-32GB-V2-Console-with-Gray-Joy-Con-In-Hand/202975552358?hash=item2f42492366:g:nrIAAOSwJRReok63,"['Minneapolis', 'Minnesota', 'United States']", wonsuchun0,58.0,94.1
2020-04-25 19:58:00,Nintendo Switch Gray Joyâ€‘Con Console W/32gb SD card & Lego The Incredibles GREAT,425.0,0.0,Pre-Owned,https://www.ebay.com/itm/Nintendo-Switch-Gray-Joy-Con-Console-W-32gb-SD-card-Lego-The-Incredibles-GREAT/283859102072?hash=item4217522978:g:QJwAAOSwrIdepKRF,"['Evansville', 'Indiana', 'United States']", dh-hobby,6874.0,100.0
2020-04-25 19:58:00,GRADE B Nintendo Switch System Console Tablet Only,275.0,0.0,Pre-Owned,https://www.ebay.com/itm/GRADE-B-Nintendo-Switch-System-Console-Tablet-Only/264711783960?hash=item3da20d4618:g:2QIAAOSw-FpeiV5H,"['Cedar Park', 'Texas', 'United States']", ghernandez811,349.0,100.0
2020-04-25 19:57:00,Brand New Nintendo Switch w/ Gray Joy-Con V2 IN HAND,480.0,23.15,Brand New,https://www.ebay.com/itm/Brand-New-Nintendo-Switch-w-Gray-Joy-Con-V2-IN-HAND/383515438348?hash=item594b4d2d0c:g:XSsAAOSwUyZeoP6M,"['Taylors', 'South Carolina', 'United States']", jhobgoo87,28.0,100.0
2020-04-25 19:52:00,IN HAND Nintendo Switch 32GB Gray Console with Neon Red & Neon Blue Joy-Con V2 ,440.0,15.0,Brand New,https://www.ebay.com/itm/IN-HAND-Nintendo-Switch-32GB-Gray-Console-with-Neon-Red-Neon-Blue-Joy-Con-V2-/293559595170?_trksid=p2349526.m4383.l10137.c10&nordt=true&rt=nc&orig_cvip=true,"['Brooklyn', 'New York', 'United States']", premiumresell,377.0,95.2
2020-04-25 19:47:00,Nintendo Switch 32GB Gray Console with Neon Red and Neon Blue Joy-Con,445.0,26.7,Pre-Owned,https://www.ebay.com/itm/Nintendo-Switch-32GB-Gray-Console-with-Neon-Red-and-Neon-Blue-Joy-Con-/164140249909?_trksid=p2349526.m4383.l10137.c10&nordt=true&rt=nc&orig_cvip=true,"['Levittown', 'New York', 'United States']", jcthegoat69,3.0,100.0
2020-04-25 19:41:00,NEW Nintendo Switch V2 32GB Console with Gray JoyCon Ships Now Brand New Version,455.0,13.95,Brand New,https://www.ebay.com/itm/NEW-Nintendo-Switch-V2-32GB-Console-with-Gray-JoyCon-Ships-Now-Brand-New-Version/114199388810?hash=item1a96d0628a:g:jLYAAOSw3dReo6BA,"['Yuma', 'Arizona', 'United States']", autumnarun,203.0,100.0
2020-04-25 19:40:00,Nintendo Switch 32GB Gray Console with Neon Red and Neon Blue + 2 Games,455.0,12.99,Pre-Owned,https://www.ebay.com/itm/Nintendo-Switch-32GB-Gray-Console-with-Neon-Red-and-Neon-Blue-2-Games-/283854458611?_trksid=p2349526.m4383.l10137.c10&nordt=true&rt=nc&orig_cvip=true,"['Livingston', 'Tennessee', 'United States']", casesizemor_0,7.0,100.0
2020-04-25 19:39:00,NintendoSwitch  2020 Model Console Gray JoyCon With 256 GB Of Extra Storage,445.0,0.0,Open Box,https://www.ebay.com/itm/NintendoSwitch-2020-Model-Console-Gray-JoyCon-With-256-GB-Of-Extra-Storage/114198790478?hash=item1a96c7414e:g:ABkAAOSwDCleowxY,"['Atlanta', 'Georgia', 'United States']", sellessentials,280.0,100.0
